RESERVOIR node 0 GRESSE
reservoir_init_fr= 0.80000  masl=741.810
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 10 21 0 1.6600 157.4800 0.0000 0.0000 150.3010 746.4952 0.7113 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 22 0 1.5200 142.0700 0.0000 0.0000 150.1732 746.4769 0.7092 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 23 0 2.6800 99.6700 0.0000 0.0000 150.1455 746.4730 0.7087 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 24 0 3.4600 85.2000 0.0000 0.0000 150.1852 746.4787 0.7094 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 25 0 2.7800 110.5100 0.0000 0.0000 150.1662 746.4759 0.7091 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 26 0 5.9200 121.4900 0.0000 0.0000 150.4185 746.5119 0.7132 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 27 0 3.5700 117.6600 0.0000 0.0000 150.4678 746.5189 0.7140 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 28 0 2.7300 103.2200 0.0000 0.0000 150.4444 746.5156 0.7136 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 29 0 3.2000 101.6200 0.0000 0.0000 150.4617 746.5181 0.7139 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 30 0 2.9100 117.9300 0.0000 0.0000 150.4540 746.5170 0.7138 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 31 0 1.9200 144.1300 0.0000 0.0000 150.3606 746.5037 0.7123 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 1 0 1.9600 72.4900 0.0000 0.0000 150.2708 746.4908 0.7108 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
