RESERVOIR node 0 TOPPSY
reservoir_init_fr= 0.90000  masl=642.792
Filling at HRW [Mm3] = 395.17000
Filling at LRW [Mm3] = 268.53000
Active reservoir capacity [Mm3] = 126.64000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 1 31 0 1.1400 105.1200 0.0000 0.0000 377.0939 645.7267 0.8573 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 1 0 1.0500 103.8300 0.0000 0.0000 376.9297 645.6879 0.8560 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 2 0 1.2600 145.2800 0.0000 0.0000 376.7837 645.6534 0.8548 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 3 0 1.0900 113.1000 0.0000 0.0000 376.6230 645.6154 0.8535 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 4 0 0.9100 138.8200 0.0000 0.0000 376.4468 645.5737 0.8522 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 5 0 0.8600 122.8300 0.0000 0.0000 376.2662 645.5310 0.8507 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 6 0 0.8000 161.3800 0.0000 0.0000 376.0804 645.4871 0.8493 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 7 0 0.7500 132.4500 0.0000 0.0000 375.8904 645.4422 0.8478 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 8 0 0.7200 120.3300 0.0000 0.0000 375.6977 645.3966 0.8462 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 9 0 0.8400 98.3400 0.0000 0.0000 375.5154 645.3535 0.8448 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 10 0 0.9000 97.5400 0.0000 0.0000 375.3383 645.3116 0.8434 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 11 0 0.9700 94.6300 0.0000 0.0000 375.1672 645.2712 0.8420 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 12 0 1.0400 111.6200 0.0000 0.0000 375.0022 645.2322 0.8407 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 13 0 1.0400 115.7800 0.0000 0.0000 374.8371 645.1932 0.8394 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 14 0 1.0300 140.8300 0.0000 0.0000 374.6712 645.1540 0.8381 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 15 0 0.8600 122.5300 0.0000 0.0000 374.4907 645.1113 0.8367 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 16 0 0.7900 120.9800 0.0000 0.0000 374.3040 645.0672 0.8352 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 17 0 0.9400 92.1200 0.0000 0.0000 374.1304 645.0261 0.8339 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 18 0 1.0200 97.8800 0.0000 0.0000 373.9636 644.9867 0.8325 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 19 0 1.0800 107.6300 0.0000 0.0000 373.8021 644.9485 0.8313 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 20 0 1.1600 77.5600 0.0000 0.0000 373.6474 644.9119 0.8300 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 21 0 1.2400 106.7100 0.0000 0.0000 373.4997 644.8770 0.8289 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 2 22 0 1.0700 118.3800 0.0000 0.0000 373.3372 644.8386 0.8276 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
