Date_NodeID	0
20230426	4.05
20230427	3.35
20230428	2.92
20230429	2.68
20230430	2.52
20230501	2.44
20230502	2.52
20230503	2.65
20230504	2.71
20230505	2.57
20230506	2.37
20230507	2.29
20230508	2.49
20230509	3.38
20230510	5.74
20230511	6.67
20230512	7.92
20230513	8.50
20230514	8.40
20230515	9.60
20230516	11.31
20230517	9.24
20230518	7.18
20230519	6.25
20230520	6.17
20230521	5.87
20230522	5.73
20230523	7.22
20230524	7.32
20230525	6.72
20230526	6.68
20230527	5.99
20230528	4.84
20230529	3.67
20230530	3.06
20230531	2.65
20230601	2.33
20230602	1.96
20230603	1.66
20230604	1.47
20230605	1.31
20230606	1.13
20230607	0.98
20230608	0.84
20230609	0.72
20230610	0.61
20230611	0.52
20230612	0.45
20230613	0.40
20230614	0.34
20230615	0.31
20230616	0.29
20230617	0.26
20230618	0.25
20230619	0.24
20230620	0.26
20230621	0.35
20230622	0.96
20230623	0.71
20230624	0.51
20230625	0.38
20230626	0.33
20230627	0.31
20230628	0.31
20230629	0.30
20230630	0.32
20230701	0.29
20230702	0.30
20230703	0.30
20230704	0.37
20230705	0.37
20230706	0.43
20230707	0.53
20230708	0.81
20230709	0.85
20230710	0.76
20230711	0.75
20230712	0.95
20230713	0.81
20230714	0.68
20230715	0.82
20230716	1.65
20230717	2.39
20230718	2.04
20230719	1.58
20230720	1.30
20230721	1.10
20230722	0.96
20230723	0.94
20230724	0.83
20230725	0.71
20230726	0.64
20230727	0.57
20230728	0.51
20230729	0.47
20230730	0.52
20230731	0.99
20230801	0.76
20230802	0.53
20230803	0.43
20230804	0.37
20230805	0.36
20230806	0.32
20230807	0.30
20230808	0.67
20230809	0.88
20230810	0.82
20230811	0.94
20230812	0.71
20230813	0.56
20230814	0.50
20230815	1.13
20230816	1.40
20230817	1.15
20230818	0.95
20230819	0.88
20230820	1.53
20230821	1.19
20230822	0.96
20230823	0.82
20230824	0.70
20230825	0.90
20230826	1.40
20230827	1.47
20230828	1.15
20230829	0.94
20230830	0.79
20230831	0.71
