RESERVOIR node 0 KROKNESVATN
reservoir_init_fr= 0.66000  masl=410.462
Filling at HRW [Mm3] = 218.57000
Filling at LRW [Mm3] = 19.30000
Active reservoir capacity [Mm3] = 199.27000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 12 9 0 3.9500 418.6900 0.0000 0.0000 163.8888 413.0444 0.7256 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 10 0 3.9400 362.9800 0.0000 0.0000 163.8058 413.0106 0.7252 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 11 0 4.2600 338.6100 0.0000 0.0000 163.7506 412.9880 0.7249 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 12 0 4.3100 446.1100 0.0000 0.0000 163.6996 412.9672 0.7246 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 13 0 4.1100 458.6300 0.0000 0.0000 163.6313 412.9393 0.7243 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 14 0 3.9500 451.4100 0.0000 0.0000 163.5492 412.9058 0.7239 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 15 0 3.5800 396.6100 0.0000 0.0000 163.4352 412.8593 0.7233 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 16 0 3.1700 413.8400 0.0000 0.0000 163.2857 412.7983 0.7226 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 17 0 3.0500 254.6500 0.0000 0.0000 163.1259 412.7330 0.7218 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 18 0 3.0300 206.4000 0.0000 0.0000 162.9643 412.6671 0.7210 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 19 0 2.8800 211.4800 0.0000 0.0000 162.7898 412.5958 0.7201 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 20 0 2.7600 205.2500 0.0000 0.0000 162.6049 412.5204 0.7191 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
