RESERVOIR node 0 SYN_RHO1P25_R4
reservoir_init_fr= 0.70000  masl=757.007
Filling at HRW [Mm3] = 40.00000
Filling at LRW [Mm3] = 4.00000
Active reservoir capacity [Mm3] = 36.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 12 6 0 2.4251 346.8000 0.0000 0.0000 47.1993 757.3600 1.2000 0.0000 2.0000 0.0000 3.7622 0.0000 5.7622 
2022 12 7 0 2.3677 334.1100 0.0000 0.0000 46.9187 757.3459 1.1922 0.0000 2.0000 0.0000 3.6155 0.0000 5.6155 
2022 12 8 0 2.4969 399.0300 0.0000 0.0000 46.6609 757.3330 1.1850 0.0000 2.0000 0.0000 3.4808 0.0000 5.4808 
2022 12 9 0 2.6834 418.6900 0.0000 0.0000 46.4296 757.3215 1.1786 0.0000 2.0000 0.0000 3.3600 0.0000 5.3600 
2022 12 10 0 2.6834 362.9800 0.0000 0.0000 46.2084 757.3104 1.1725 0.0000 2.0000 0.0000 3.2443 0.0000 5.2443 
2022 12 11 0 2.8413 338.6100 0.0000 0.0000 46.0097 757.3005 1.1669 0.0000 2.0000 0.0000 3.1405 0.0000 5.1405 
2022 12 12 0 2.8556 446.1100 0.0000 0.0000 45.8208 757.2910 1.1617 0.0000 2.0000 0.0000 3.0418 0.0000 5.0418 
2022 12 13 0 2.7265 458.6300 0.0000 0.0000 45.6294 757.2815 1.1564 0.0000 2.0000 0.0000 2.9418 0.0000 4.9418 
2022 12 14 0 2.5686 451.4100 0.0000 0.0000 45.4333 757.2717 1.1509 0.0000 2.0000 0.0000 2.8393 0.0000 4.8393 
2022 12 15 0 2.3821 396.6100 0.0000 0.0000 45.2301 757.2615 1.1453 0.0000 2.0000 0.0000 2.7331 0.0000 4.7331 
2022 12 16 0 2.2529 413.8400 0.0000 0.0000 45.0251 757.2513 1.1396 0.0000 2.0000 0.0000 2.6260 0.0000 4.6260 
2022 12 17 0 2.1668 254.6500 0.0000 0.0000 44.8218 757.2411 1.1339 0.0000 2.0000 0.0000 2.5198 0.0000 4.5198 
2022 12 18 0 2.2242 206.4000 0.0000 0.0000 44.6320 757.2316 1.1287 0.0000 2.0000 0.0000 2.4206 0.0000 4.4206 
2022 12 19 0 2.4251 211.4800 0.0000 0.0000 44.4671 757.2234 1.1241 0.0000 2.0000 0.0000 2.3344 0.0000 4.3344 
2022 12 20 0 3.0565 205.2500 0.0000 0.0000 44.3614 757.2181 1.1212 0.0000 2.0000 0.0000 2.2792 0.0000 4.2792 
2022 12 21 0 5.3812 223.3000 0.0000 0.0000 44.4525 757.2226 1.1237 0.0000 2.0000 0.0000 2.3268 0.0000 4.3268 
2022 12 22 0 5.5534 201.9700 0.0000 0.0000 44.5539 757.2277 1.1265 0.0000 2.0000 0.0000 2.3798 0.0000 4.3798 
2022 12 23 0 4.1184 193.2900 0.0000 0.0000 44.5323 757.2266 1.1259 0.0000 2.0000 0.0000 2.3685 0.0000 4.3685 
2022 12 24 0 2.9417 142.3700 0.0000 0.0000 44.4144 757.2207 1.1226 0.0000 2.0000 0.0000 2.3069 0.0000 4.3069 
2022 12 25 0 2.4108 129.4400 0.0000 0.0000 44.2577 757.2129 1.1183 0.0000 2.0000 0.0000 2.2249 0.0000 4.2249 
2022 12 26 0 4.5059 111.7200 0.0000 0.0000 44.2809 757.2140 1.1189 0.0000 2.0000 0.0000 2.2371 0.0000 4.2371 
2022 12 27 0 3.6018 141.3500 0.0000 0.0000 44.2284 757.2114 1.1175 0.0000 2.0000 0.0000 2.2096 0.0000 4.2096 
2022 12 28 0 2.5973 122.1300 0.0000 0.0000 44.0951 757.2048 1.1138 0.0000 2.0000 0.0000 2.1400 0.0000 4.1400 
2022 12 29 0 2.5830 96.2800 0.0000 0.0000 43.9664 757.1983 1.1102 0.0000 2.0000 0.0000 2.0727 0.0000 4.0727 
2022 12 30 0 2.3677 100.4100 0.0000 0.0000 43.8254 757.1913 1.1063 0.0000 2.0000 0.0000 1.9991 0.0000 3.9991 
2022 12 31 0 2.9991 116.2200 0.0000 0.0000 43.7428 757.1871 1.1040 0.0000 2.0000 0.0000 1.9559 0.0000 3.9559 
2023 1 1 0 2.4538 112.5700 0.0000 0.0000 43.6186 757.1809 1.1005 0.0000 2.0000 0.0000 1.8910 0.0000 3.8910 
2023 1 2 0 2.1381 149.2600 0.0000 0.0000 43.4737 757.1737 1.0965 0.0000 2.0000 0.0000 1.8153 0.0000 3.8153 
2023 1 3 0 1.9372 154.5400 0.0000 0.0000 43.3184 757.1659 1.0922 0.0000 2.0000 0.0000 1.7341 0.0000 3.7341 
2023 1 4 0 1.7937 114.6400 0.0000 0.0000 43.1580 757.1579 1.0877 0.0000 2.0000 0.0000 1.6503 0.0000 3.6503 
2023 1 5 0 2.4682 144.1600 0.0000 0.0000 43.0603 757.1530 1.0850 0.0000 2.0000 0.0000 1.5992 0.0000 3.5992 
2023 1 6 0 2.0951 126.0400 0.0000 0.0000 42.9360 757.1468 1.0816 0.0000 2.0000 0.0000 1.5343 0.0000 3.5343 
2023 1 7 0 2.1238 102.5400 0.0000 0.0000 42.8194 757.1410 1.0783 0.0000 2.0000 0.0000 1.4733 0.0000 3.4733 
2023 1 8 0 4.2045 75.8000 0.0000 0.0000 42.8798 757.1440 1.0800 0.0000 2.0000 0.0000 1.5049 0.0000 3.5049 
2023 1 9 0 6.1131 133.2800 0.0000 0.0000 43.0954 757.1548 1.0860 0.0000 2.0000 0.0000 1.6176 0.0000 3.6176 
2023 1 10 0 4.5059 130.4400 0.0000 0.0000 43.1688 757.1584 1.0880 0.0000 2.0000 0.0000 1.6560 0.0000 3.6560 
2023 1 11 0 3.7310 96.6800 0.0000 0.0000 43.1750 757.1588 1.0882 0.0000 2.0000 0.0000 1.6592 0.0000 3.6592 
2023 1 12 0 3.2144 89.9500 0.0000 0.0000 43.1383 757.1569 1.0872 0.0000 2.0000 0.0000 1.6400 0.0000 3.6400 
2023 1 13 0 2.7408 82.8000 0.0000 0.0000 43.0639 757.1532 1.0851 0.0000 2.0000 0.0000 1.6011 0.0000 3.6011 
2023 1 14 0 2.3534 94.7100 0.0000 0.0000 42.9608 757.1480 1.0822 0.0000 2.0000 0.0000 1.5472 0.0000 3.5472 
2023 1 15 0 2.2242 70.7800 0.0000 0.0000 42.8514 757.1426 1.0792 0.0000 2.0000 0.0000 1.4901 0.0000 3.4901 
2023 1 16 0 2.1525 139.7600 0.0000 0.0000 42.7409 757.1370 1.0761 0.0000 2.0000 0.0000 1.4323 0.0000 3.4323 
