RESERVOIR node 0 SYN_RHO1_R4
reservoir_init_fr= 0.70000  masl=756.498
Filling at HRW [Mm3] = 40.00000
Filling at LRW [Mm3] = 4.00000
Active reservoir capacity [Mm3] = 36.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 11 13 0 3.6410 29.9300 0.0000 0.0000 42.7184 757.1359 1.0755 0.0000 2.0000 0.0000 1.4206 0.0000 3.4206 
2022 11 14 0 3.5536 53.6800 0.0000 0.0000 42.7294 757.1365 1.0758 0.0000 2.0000 0.0000 1.4263 0.0000 3.4263 
2022 11 15 0 4.9750 53.7500 0.0000 0.0000 42.8574 757.1429 1.0794 0.0000 2.0000 0.0000 1.4932 0.0000 3.4932 
2022 11 16 0 7.4789 27.6900 0.0000 0.0000 43.1869 757.1593 1.0885 0.0000 2.0000 0.0000 1.6654 0.0000 3.6654 
2022 11 17 0 14.3126 48.9100 0.0000 0.0000 44.0671 757.2034 1.1130 0.0000 2.0000 0.0000 2.1253 0.0000 4.1253 
2022 11 18 0 6.9868 113.7000 0.0000 0.0000 44.3036 757.2152 1.1195 0.0000 2.0000 0.0000 2.2490 0.0000 4.2490 
2022 11 19 0 4.1221 167.1000 0.0000 0.0000 44.2931 757.2147 1.1193 0.0000 2.0000 0.0000 2.2435 0.0000 4.2435 
2022 11 20 0 4.4064 162.8400 0.0000 0.0000 44.3066 757.2153 1.1196 0.0000 2.0000 0.0000 2.2505 0.0000 4.2505 
2022 11 21 0 3.0178 209.5500 0.0000 0.0000 44.2047 757.2102 1.1168 0.0000 2.0000 0.0000 2.1973 0.0000 4.1973 
2022 11 22 0 2.5148 174.4300 0.0000 0.0000 44.0656 757.2033 1.1129 0.0000 2.0000 0.0000 2.1246 0.0000 4.1246 
2022 11 23 0 3.1162 149.8400 0.0000 0.0000 43.9822 757.1991 1.1106 0.0000 2.0000 0.0000 2.0810 0.0000 4.0810 
2022 11 24 0 3.2474 172.1800 0.0000 0.0000 43.9133 757.1957 1.1087 0.0000 2.0000 0.0000 2.0450 0.0000 4.0450 
2022 11 25 0 4.4720 200.3300 0.0000 0.0000 43.9486 757.1974 1.1097 0.0000 2.0000 0.0000 2.0635 0.0000 4.0635 
2022 11 26 0 6.4292 196.0200 0.0000 0.0000 44.1442 757.2072 1.1151 0.0000 2.0000 0.0000 2.1657 0.0000 4.1657 
2022 11 27 0 7.2274 146.0400 0.0000 0.0000 44.3973 757.2199 1.1221 0.0000 2.0000 0.0000 2.2979 0.0000 4.2979 
2022 11 28 0 8.5613 195.3000 0.0000 0.0000 44.7498 757.2375 1.1319 0.0000 2.0000 0.0000 2.4821 0.0000 4.4821 
2022 11 29 0 5.7950 362.5600 0.0000 0.0000 44.8583 757.2429 1.1350 0.0000 2.0000 0.0000 2.5388 0.0000 4.5388 
2022 11 30 0 3.9581 364.6000 0.0000 0.0000 44.8103 757.2405 1.1336 0.0000 2.0000 0.0000 2.5137 0.0000 4.5137 
2022 12 1 0 3.0397 349.6500 0.0000 0.0000 44.6884 757.2344 1.1302 0.0000 2.0000 0.0000 2.4501 0.0000 4.4501 
2022 12 2 0 2.5695 324.9900 0.0000 0.0000 44.5330 757.2266 1.1259 0.0000 2.0000 0.0000 2.3688 0.0000 4.3688 
