CHANNEL node 2 VANAROSEN
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 10 21 0 3.0562 0.04411982 3.0789 0.0000 
2022 10 22 0 2.9203 0.04216163 2.9430 0.0000 
2022 10 23 0 3.2659 0.04675939 3.2127 0.0000 
2022 10 24 0 3.8403 0.05484403 3.7467 0.0000 
2022 10 25 0 4.0009 0.05747893 3.9704 0.0000 
2022 10 26 0 5.3400 0.07584194 5.1274 0.0000 
2022 10 27 0 5.5715 0.08002846 5.5231 0.0000 
2022 10 28 0 5.4659 0.07878796 5.4802 0.0000 
2022 10 29 0 5.5478 0.07982546 5.5358 0.0000 
2022 10 30 0 5.5257 0.07958636 5.5285 0.0000 
2022 10 31 0 5.1532 0.07449895 5.2121 0.0000 
2022 11 1 0 4.8451 0.07001642 4.8969 0.0000 
2022 11 2 0 4.9461 0.07114966 4.9330 0.0000 
2022 11 3 0 5.9577 0.08499498 5.7974 0.0000 
2022 11 4 0 6.6441 0.09512116 6.5269 0.0000 
2022 11 5 0 6.9061 0.09923129 6.8585 0.0000 
2022 11 6 0 6.7547 0.09738223 6.7761 0.0000 
2022 11 7 0 6.9025 0.09928177 6.8805 0.0000 
2022 11 8 0 6.8398 0.09854063 6.8484 0.0000 
2022 11 9 0 6.9729 0.10030648 6.9525 0.0000 
2022 11 10 0 6.7841 0.09783683 6.8126 0.0000 
2022 11 11 0 6.4326 0.09290789 6.4896 0.0000 
2022 11 12 0 5.9932 0.08665255 6.0656 0.0000 
2022 11 13 0 5.5330 0.08004328 5.6095 0.0000 
2022 11 14 0 5.1385 0.07431113 5.2049 0.0000 
2022 11 15 0 5.0368 0.07261584 5.0564 0.0000 
2022 11 16 0 5.3484 0.07677390 5.3003 0.0000 
2022 11 17 0 6.6862 0.09522562 6.4726 0.0000 
2022 11 18 0 6.6350 0.09556405 6.6311 0.0000 
2022 11 19 0 6.1399 0.08880418 6.2181 0.0000 
2022 11 20 0 5.7753 0.08345818 5.8372 0.0000 
2022 11 21 0 5.2543 0.07607602 5.3397 0.0000 
2022 11 22 0 4.7438 0.06871888 4.8289 0.0000 
